	const float m_length = 100.0f;
	const float m_width = 100.0f;
	const float m_height = 100.0f;
	
	const float m_v_max = 0.01f;

	const std::size_t m_N_particls_in_row = 4U;

	const float m_sigma = m_length / m_N_particls_in_row / 1.1224620f;
	const float m_R_cut = m_sigma * 2.5f;
	const float m_U_0 = 1.0f;

	const float t = 10.0f;
	const float dt = 0.0001f;
	const std::size_t m_N_steps = t / dt;
	const std::size_t m_N_update = 100U;

0	0	0	0
0	0.00918692	-289.857	-289.848
0.0001	0.00918677	-289.857	-289.848
0.0002	0.00918652	-289.858	-289.849
0.0003	0.00918617	-289.857	-289.848
0.0004	0.00918573	-289.857	-289.848
0.0005	0.00918518	-289.857	-289.848
0.0006	0.00918453	-289.857	-289.848
0.0007	0.00918377	-289.856	-289.847
0.0008	0.00918293	-289.856	-289.847
0.0009	0.00918197	-289.856	-289.847
0.001	0.00918092	-289.855	-289.846
0.0011	0.00917977	-289.855	-289.846
0.0012	0.00917852	-289.855	-289.846
0.0013	0.00917718	-289.855	-289.846
0.0014	0.00917574	-289.857	-289.847
0.0015	0.00917421	-289.857	-289.847
0.0016	0.00917259	-289.857	-289.848
0.0017	0.00917088	-289.857	-289.848
0.0018	0.00916908	-289.857	-289.848
0.0019	0.00916718	-289.857	-289.847
0.002	0.00916519	-289.857	-289.848
0.0021	0.00916312	-289.857	-289.848
0.0022	0.00916095	-289.856	-289.847
0.0023	0.00915869	-289.856	-289.847
0.0024	0.00915634	-289.856	-289.847
0.0025	0.0091539	-289.856	-289.847
0.0026	0.00915137	-289.857	-289.848
0.0027	0.00914875	-289.857	-289.848
0.0028	0.00914604	-289.856	-289.847
0.0029	0.00914325	-289.856	-289.847
0.003	0.00914037	-289.856	-289.847
0.0031	0.00913741	-289.856	-289.847
0.0032	0.00913436	-289.856	-289.847
0.0033	0.00913123	-289.856	-289.847
0.0034	0.00912802	-289.856	-289.846
0.0035	0.00912472	-289.855	-289.846
0.0036	0.00912133	-289.855	-289.846
0.0037	0.00911786	-289.855	-289.846
0.0038	0.00911431	-289.856	-289.847
0.0039	0.00911068	-289.856	-289.847
0.004	0.00910697	-289.856	-289.847
0.0041	0.00910318	-289.856	-289.847
0.0042	0.00909931	-289.856	-289.847
0.0043	0.00909536	-289.856	-289.847
0.0044	0.00909134	-289.857	-289.847
0.0045	0.00908723	-289.857	-289.847
0.0046	0.00908306	-289.856	-289.847
0.0047	0.00907881	-289.856	-289.847
0.0048	0.00907448	-289.857	-289.848
0.0049	0.00907008	-289.856	-289.847
0.005	0.00906561	-289.857	-289.848
0.0051	0.00906107	-289.857	-289.848
0.0052	0.00905645	-289.857	-289.848
0.0053	0.00905177	-289.857	-289.848
0.0054	0.00904701	-289.857	-289.848
0.0055	0.00904219	-289.857	-289.848
0.0056	0.0090373	-289.857	-289.848
0.0057	0.00903234	-289.857	-289.848
0.0058	0.00902732	-289.856	-289.847
0.0059	0.00902223	-289.856	-289.847
0.006	0.00901709	-289.856	-289.847
0.0061	0.00901188	-289.856	-289.847
0.0062	0.0090066	-289.856	-289.847
0.0063	0.00900127	-289.856	-289.847
0.0064	0.00899588	-289.856	-289.847
0.0065	0.00899043	-289.856	-289.847
0.0066	0.00898491	-289.856	-289.847
0.0067	0.00897935	-289.856	-289.847
0.0068	0.00897372	-289.856	-289.847
0.0069	0.00896804	-289.856	-289.847
0.007	0.00896231	-289.856	-289.847
0.0071	0.00895653	-289.855	-289.846
0.0072	0.0089507	-289.855	-289.846
0.0073	0.00894482	-289.855	-289.846
0.0074	0.0089389	-289.855	-289.846
0.0075	0.00893293	-289.856	-289.847
0.0076	0.00892693	-289.856	-289.847
0.0077	0.00892088	-289.856	-289.847
0.0078	0.00891478	-289.856	-289.847
0.0079	0.00890864	-289.856	-289.847
0.008	0.00890247	-289.856	-289.847
0.0081	0.00889626	-289.856	-289.847
0.0082	0.00889001	-289.855	-289.847
0.0083	0.00888373	-289.855	-289.846
0.0084	0.00887741	-289.855	-289.846
0.0085	0.00887106	-289.855	-289.846
0.0086	0.00886467	-289.855	-289.846
0.0087	0.00885825	-289.856	-289.847
0.0088	0.0088518	-289.855	-289.846
0.0089	0.00884532	-289.855	-289.847
0.009	0.00883881	-289.856	-289.847
0.0091	0.00883227	-289.856	-289.847
0.0092	0.00882571	-289.855	-289.847
0.0093	0.00881913	-289.856	-289.847
0.0094	0.00881252	-289.856	-289.847
0.0095	0.00880589	-289.855	-289.846
0.0096	0.00879924	-289.855	-289.846
0.0097	0.00879257	-289.855	-289.846
0.0098	0.00878589	-289.855	-289.846
0.0099	0.00877919	-289.856	-289.847
0.01	0.00877248	-289.856	-289.847
0.0101	0.00876575	-289.856	-289.847
0.0102	0.00875901	-289.856	-289.847
0.0103	0.00875226	-289.856	-289.847
0.0104	0.00874546	-289.856	-289.848
0.0105	0.00873861	-289.856	-289.847
0.0106	0.0087317	-289.856	-289.847
0.0107	0.00872475	-289.855	-289.847
0.0108	0.00871775	-289.855	-289.847
0.0109	0.0087107	-289.855	-289.847
0.011	0.0087036	-289.855	-289.847
0.0111	0.00869647	-289.856	-289.847
0.0112	0.0086893	-289.856	-289.848
0.0113	0.0086821	-289.856	-289.848
0.0114	0.00867486	-289.856	-289.848
0.0115	0.00866758	-289.856	-289.848
0.0116	0.00866027	-289.856	-289.847
0.0117	0.00865292	-289.856	-289.848
0.0118	0.00864554	-289.857	-289.848
0.0119	0.00863814	-289.856	-289.847
0.012	0.0086307	-289.855	-289.847
0.0121	0.00862323	-289.855	-289.847
0.0122	0.00861573	-289.855	-289.847
