0.13	0.445489	-0.749241	-0.303752
0.131	0.497302	-0.801084	-0.303782
0.132	0.542753	-0.846568	-0.303815
0.133	0.581363	-0.885216	-0.303853
0.134	0.613033	-0.916918	-0.303886
0.135	0.63795	-0.941871	-0.303921
0.136	0.656509	-0.96046	-0.303951
0.137	0.669233	-0.97321	-0.303977
0.138	0.676716	-0.98072	-0.304004
0.139	0.679582	-0.983605	-0.304023
0.14	0.678447	-0.98249	-0.304042
0.141	0.673898	-0.977955	-0.304057
0.142	0.666473	-0.970546	-0.304072
0.143	0.65667	-0.960753	-0.304083
0.144	0.644928	-0.949017	-0.30409
0.145	0.631634	-0.935731	-0.304097
0.146	0.617129	-0.921232	-0.304103
0.147	0.6017	-0.905809	-0.304108
0.148	0.585599	-0.889708	-0.304109
0.149	0.569034	-0.873145	-0.304111
0.15	0.552184	-0.856296	-0.304112
0.151	0.535194	-0.839307	-0.304113
0.152	0.518188	-0.822301	-0.304113
0.153	0.501265	-0.805377	-0.304112
0.154	0.484508	-0.788618	-0.304111
0.155	0.46798	-0.77209	-0.30411
0.156	0.451736	-0.755844	-0.304107
0.157	0.435815	-0.73992	-0.304106
0.158	0.420247	-0.724351	-0.304104
0.159	0.405057	-0.709159	-0.304102
0.16	0.39026	-0.69436	-0.3041
0.161	0.375868	-0.679967	-0.3041
0.162	0.361886	-0.665984	-0.304098
0.163	0.348318	-0.652414	-0.304095
0.164	0.335163	-0.639256	-0.304092
0.165	0.322418	-0.626507	-0.304089
0.166	0.310078	-0.614164	-0.304086
0.167	0.298137	-0.602222	-0.304085
0.168	0.286588	-0.590673	-0.304085
0.169	0.27542	-0.579504	-0.304084
0.17	0.264626	-0.568707	-0.30408
0.171	0.254196	-0.558274	-0.304077
0.172	0.244119	-0.548197	-0.304078
0.173	0.234386	-0.53846	-0.304075
0.174	0.224985	-0.529057	-0.304072
0.175	0.215907	-0.51998	-0.304074
0.176	0.207141	-0.51121	-0.304069
0.177	0.198677	-0.502745	-0.304069
0.178	0.190504	-0.494571	-0.304067
0.179	0.182615	-0.486679	-0.304065
0.18	0.174997	-0.479062	-0.304065
0.181	0.167643	-0.471706	-0.304063
0.182	0.160544	-0.464606	-0.304062
0.183	0.15369	-0.457751	-0.304061
0.184	0.147073	-0.451132	-0.304059
0.185	0.140686	-0.444746	-0.30406
0.186	0.134519	-0.438575	-0.304056
0.187	0.128566	-0.432624	-0.304058
0.188	0.12282	-0.426876	-0.304056
0.189	0.117273	-0.421326	-0.304053
0.19	0.111918	-0.415973	-0.304055
0.191	0.10675	-0.410804	-0.304054
0.192	0.101761	-0.405811	-0.30405
0.193	0.0969469	-0.400998	-0.304051
0.194	0.092301	-0.396353	-0.304052
0.195	0.087818	-0.391867	-0.304049
0.196	0.0834929	-0.387539	-0.304047
0.197	0.0793204	-0.383368	-0.304048
0.198	0.075296	-0.379345	-0.304049
0.199	0.0714151	-0.375463	-0.304048
0.2	0.0676732	-0.371718	-0.304045
0.201	0.0640663	-0.368109	-0.304042
0.202	0.0605903	-0.364634	-0.304043
0.203	0.0572415	-0.361286	-0.304044
0.204	0.0540162	-0.358061	-0.304044
0.205	0.050911	-0.354954	-0.304043
0.206	0.0479225	-0.351963	-0.304041
0.207	0.0450476	-0.349087	-0.30404
0.208	0.0422832	-0.346321	-0.304038
0.209	0.0396265	-0.343665	-0.304039
0.21	0.0370749	-0.341114	-0.304039
0.211	0.0346256	-0.338664	-0.304039
0.212	0.0322762	-0.336315	-0.304039
0.213	0.0300243	-0.334064	-0.304039
0.214	0.0278677	-0.331907	-0.304039
0.215	0.0258042	-0.329843	-0.304039
0.216	0.0238319	-0.32787	-0.304038
0.217	0.0219487	-0.325986	-0.304037
0.218	0.0201529	-0.324189	-0.304036
0.219	0.0184428	-0.322478	-0.304035
0.22	0.0168166	-0.320851	-0.304034
0.221	0.0152729	-0.319306	-0.304034
0.222	0.0138102	-0.317844	-0.304033
0.223	0.0124272	-0.31646	-0.304033
0.224	0.0111224	-0.315155	-0.304032
0.225	0.00989482	-0.313927	-0.304032
0.226	0.00874321	-0.312775	-0.304032
0.227	0.00766653	-0.311698	-0.304031
0.228	0.0066638	-0.310695	-0.304031
0.229	0.0057341	-0.309765	-0.304031
0.23	0.00487659	-0.308907	-0.304031
0.231	0.00409049	-0.308121	-0.30403
0.232	0.0033751	-0.307405	-0.30403
0.233	0.00272977	-0.30676	-0.30403
0.234	0.00215394	-0.306184	-0.30403
0.235	0.00164707	-0.305677	-0.30403
0.236	0.00120872	-0.305238	-0.30403
0.237	0.000838509	-0.304868	-0.30403
0.238	0.000536096	-0.304566	-0.30403
0.239	0.000301216	-0.304331	-0.304029
0.24	0.000133663	-0.304163	-0.304029
0.241	3.32872e-05	-0.304062	-0.304029
0.242	4.40085e-10	-0.304028	-0.304028
0.243	3.37732e-05	-0.304062	-0.304028
0.244	0.000134635	-0.304162	-0.304027
0.245	0.000302676	-0.30433	-0.304027
0.246	0.000538043	-0.304565	-0.304027
0.247	0.000840946	-0.304867	-0.304026
0.248	0.00121165	-0.305237	-0.304025
0.249	0.00165049	-0.305675	-0.304025
0.25	0.00215786	-0.306182	-0.304024
0.251	0.00273419	-0.306758	-0.304023
0.252	0.00338002	-0.307403	-0.304023
0.253	0.00409592	-0.308118	-0.304022
0.254	0.00488253	-0.308904	-0.304022
0.255	0.00574056	-0.309762	-0.304022
0.256	0.00667078	-0.310692	-0.304021
0.257	0.00767405	-0.311695	-0.304021
0.258	0.00875127	-0.312771	-0.30402
0.259	0.00990343	-0.313923	-0.30402
0.26	0.0111316	-0.315151	-0.304019
0.261	0.0124369	-0.316456	-0.304019
0.262	0.0138205	-0.317839	-0.304019
0.263	0.0152838	-0.319302	-0.304018
0.264	0.0168281	-0.320846	-0.304018
0.265	0.0184548	-0.322473	-0.304018
0.266	0.0201656	-0.324184	-0.304018
0.267	0.021962	-0.32598	-0.304018
0.268	0.0238458	-0.327864	-0.304018
0.269	0.0258188	-0.329836	-0.304018
0.27	0.0278829	-0.3319	-0.304017
0.271	0.0300402	-0.334057	-0.304017
0.272	0.0322928	-0.336308	-0.304015
0.273	0.0346429	-0.338657	-0.304014
0.274	0.0370929	-0.341106	-0.304013
0.275	0.0396453	-0.343657	-0.304012
0.276	0.0423027	-0.346312	-0.30401
0.277	0.0450678	-0.349078	-0.304011
0.278	0.0479435	-0.351954	-0.304011
0.279	0.0509328	-0.354945	-0.304012
0.28	0.0540389	-0.358051	-0.304012
0.281	0.0572651	-0.361275	-0.30401
0.282	0.0606148	-0.364623	-0.304008
0.283	0.0640917	-0.368098	-0.304006
0.284	0.0676996	-0.371706	-0.304006
0.285	0.0714424	-0.375449	-0.304007
0.286	0.0753243	-0.379332	-0.304008
0.287	0.0793498	-0.383354	-0.304004
0.288	0.0835233	-0.387525	-0.304002
0.289	0.0878496	-0.391852	-0.304003
0.29	0.0923337	-0.396338	-0.304005
0.291	0.0969808	-0.400982	-0.304002
0.292	0.101796	-0.405795	-0.303999
0.293	0.106786	-0.410787	-0.304001
0.294	0.111956	-0.415956	-0.304
0.295	0.117311	-0.421308	-0.303996
0.296	0.12286	-0.426858	-0.303998
0.297	0.128608	-0.432605	-0.303997
0.298	0.134562	-0.438556	-0.303993
0.299	0.14073	-0.444726	-0.303996
0.3	0.147119	-0.451113	-0.303993
0.301	0.153738	-0.45773	-0.303993
0.302	0.160593	-0.464585	-0.303991
0.303	0.167695	-0.471684	-0.303989
0.304	0.17505	-0.479039	-0.303989
0.305	0.182669	-0.486656	-0.303986
0.306	0.190561	-0.494547	-0.303986
0.307	0.198735	-0.50272	-0.303984
0.308	0.207201	-0.511183	-0.303982
0.309	0.21597	-0.519952	-0.303983
0.31	0.22505	-0.529028	-0.303978
0.311	0.234453	-0.538431	-0.303978
0.312	0.244189	-0.548168	-0.303979
0.313	0.254268	-0.558242	-0.303974
0.314	0.264701	-0.568673	-0.303972
0.315	0.275497	-0.57947	-0.303973
0.316	0.286667	-0.590637	-0.30397
0.317	0.29822	-0.602186	-0.303966
0.318	0.310164	-0.614127	-0.303964
0.319	0.322506	-0.626469	-0.303963
0.32	0.335254	-0.639216	-0.303962
0.321	0.348412	-0.652372	-0.30396
0.322	0.361983	-0.665941	-0.303958
0.323	0.375967	-0.679922	-0.303955
0.324	0.390362	-0.694315	-0.303952
0.325	0.405162	-0.709112	-0.30395
0.326	0.420355	-0.724303	-0.303948
0.327	0.435925	-0.739871	-0.303946
0.328	0.451849	-0.755794	-0.303945
0.329	0.468095	-0.772039	-0.303944
